Adding 0.5:
4503599627370497.000	4503599627370498.000	1.000

(x+y)+z:	1.000
x+(y+z):	0.000

Possible bug! f=-1571.000000, bad_round=-1570.000, slow_round=-1571.000
Possible bug! f=-1573.000000, bad_round=-1572.000, slow_round=-1573.000
Possible bug! f=-1575.000000, bad_round=-1574.000, slow_round=-1575.000
Possible bug! f=-1577.000000, bad_round=-1576.000, slow_round=-1577.000
Possible bug! f=-1579.000000, bad_round=-1578.000, slow_round=-1579.000
Possible bug! f=-1581.000000, bad_round=-1580.000, slow_round=-1581.000
Possible bug! f=-1583.000000, bad_round=-1582.000, slow_round=-1583.000
Possible bug! f=-1585.000000, bad_round=-1584.000, slow_round=-1585.000
Possible bug! f=-1587.000000, bad_round=-1586.000, slow_round=-1587.000
Possible bug! f=-1589.000000, bad_round=-1588.000, slow_round=-1589.000
Possible bug! f=-1591.000000, bad_round=-1590.000, slow_round=-1591.000
Possible bug! f=-1593.000000, bad_round=-1592.000, slow_round=-1593.000
Possible bug! f=-1595.000000, bad_round=-1594.000, slow_round=-1595.000
Possible bug! f=-1597.000000, bad_round=-1596.000, slow_round=-1597.000
Possible bug! f=-1599.000000, bad_round=-1598.000, slow_round=-1599.000
Possible bug! f=-1601.000000, bad_round=-1600.000, slow_round=-1601.000
Possible bug! f=-1603.000000, bad_round=-1602.000, slow_round=-1603.000
Possible bug! f=-1605.000000, bad_round=-1604.000, slow_round=-1605.000
Possible bug! f=-1607.000000, bad_round=-1606.000, slow_round=-1607.000
Possible bug! f=-1609.000000, bad_round=-1608.000, slow_round=-1609.000
Possible bug! f=-1611.000000, bad_round=-1610.000, slow_round=-1611.000
Possible bug! f=-1613.000000, bad_round=-1612.000, slow_round=-1613.000
Possible bug! f=-1615.000000, bad_round=-1614.000, slow_round=-1615.000
Possible bug! f=-1617.000000, bad_round=-1616.000, slow_round=-1617.000
Possible bug! f=-1619.000000, bad_round=-1618.000, slow_round=-1619.000
Possible bug! f=-1621.000000, bad_round=-1620.000, slow_round=-1621.000
Possible bug! f=-1623.000000, bad_round=-1622.000, slow_round=-1623.000
Possible bug! f=-1625.000000, bad_round=-1624.000, slow_round=-1625.000
Possible bug! f=-1627.000000, bad_round=-1626.000, slow_round=-1627.000
Possible bug! f=-1629.000000, bad_round=-1628.000, slow_round=-1629.000
Possible bug! f=-1631.000000, bad_round=-1630.000, slow_round=-1631.000
Possible bug! f=-1633.000000, bad_round=-1632.000, slow_round=-1633.000
Possible bug! f=-1635.000000, bad_round=-1634.000, slow_round=-1635.000
Possible bug! f=-1637.000000, bad_round=-1636.000, slow_round=-1637.000
Possible bug! f=-1639.000000, bad_round=-1638.000, slow_round=-1639.000
Possible bug! f=-1641.000000, bad_round=-1640.000, slow_round=-1641.000
Possible bug! f=-1643.000000, bad_round=-1642.000, slow_round=-1643.000
Possible bug! f=-1645.000000, bad_round=-1644.000, slow_round=-1645.000
Possible bug! f=-1647.000000, bad_round=-1646.000, slow_round=-1647.000
Possible bug! f=-1649.000000, bad_round=-1648.000, slow_round=-1649.000
Possible bug! f=-1651.000000, bad_round=-1650.000, slow_round=-1651.000
Possible bug! f=-1653.000000, bad_round=-1652.000, slow_round=-1653.000
Possible bug! f=-1655.000000, bad_round=-1654.000, slow_round=-1655.000
Possible bug! f=-1657.000000, bad_round=-1656.000, slow_round=-1657.000
Possible bug! f=-1659.000000, bad_round=-1658.000, slow_round=-1659.000
Possible bug! f=-1661.000000, bad_round=-1660.000, slow_round=-1661.000
Possible bug! f=-1663.000000, bad_round=-1662.000, slow_round=-1663.000
Possible bug! f=-1665.000000, bad_round=-1664.000, slow_round=-1665.000
Possible bug! f=-1667.000000, bad_round=-1666.000, slow_round=-1667.000
Possible bug! f=-1669.000000, bad_round=-1668.000, slow_round=-1669.000
Possible bug! f=-1671.000000, bad_round=-1670.000, slow_round=-1671.000
Possible bug! f=-1673.000000, bad_round=-1672.000, slow_round=-1673.000
Possible bug! f=-1675.000000, bad_round=-1674.000, slow_round=-1675.000
Possible bug! f=-1677.000000, bad_round=-1676.000, slow_round=-1677.000
Possible bug! f=-1679.000000, bad_round=-1678.000, slow_round=-1679.000
Possible bug! f=-1681.000000, bad_round=-1680.000, slow_round=-1681.000
Possible bug! f=-1683.000000, bad_round=-1682.000, slow_round=-1683.000
Possible bug! f=-1685.000000, bad_round=-1684.000, slow_round=-1685.000
Possible bug! f=-1687.000000, bad_round=-1686.000, slow_round=-1687.000
Possible bug! f=-1689.000000, bad_round=-1688.000, slow_round=-1689.000
Possible bug! f=-1691.000000, bad_round=-1690.000, slow_round=-1691.000
Possible bug! f=-1693.000000, bad_round=-1692.000, slow_round=-1693.000
Possible bug! f=-1695.000000, bad_round=-1694.000, slow_round=-1695.000
Possible bug! f=-1697.000000, bad_round=-1696.000, slow_round=-1697.000
Possible bug! f=-1699.000000, bad_round=-1698.000, slow_round=-1699.000
Possible bug! f=-1701.000000, bad_round=-1700.000, slow_round=-1701.000
Possible bug! f=-1703.000000, bad_round=-1702.000, slow_round=-1703.000
Possible bug! f=-1705.000000, bad_round=-1704.000, slow_round=-1705.000
Possible bug! f=-1707.000000, bad_round=-1706.000, slow_round=-1707.000
Possible bug! f=-1709.000000, bad_round=-1708.000, slow_round=-1709.000
Possible bug! f=-1711.000000, bad_round=-1710.000, slow_round=-1711.000
Possible bug! f=-1713.000000, bad_round=-1712.000, slow_round=-1713.000
Possible bug! f=-1715.000000, bad_round=-1714.000, slow_round=-1715.000
Possible bug! f=-1717.000000, bad_round=-1716.000, slow_round=-1717.000
Possible bug! f=-1719.000000, bad_round=-1718.000, slow_round=-1719.000
Possible bug! f=-1721.000000, bad_round=-1720.000, slow_round=-1721.000
Possible bug! f=-1723.000000, bad_round=-1722.000, slow_round=-1723.000
Possible bug! f=-1725.000000, bad_round=-1724.000, slow_round=-1725.000
Possible bug! f=-1727.000000, bad_round=-1726.000, slow_round=-1727.000
Possible bug! f=-1729.000000, bad_round=-1728.000, slow_round=-1729.000
Possible bug! f=-1731.000000, bad_round=-1730.000, slow_round=-1731.000
Possible bug! f=-1733.000000, bad_round=-1732.000, slow_round=-1733.000
Possible bug! f=-1735.000000, bad_round=-1734.000, slow_round=-1735.000
Possible bug! f=-1737.000000, bad_round=-1736.000, slow_round=-1737.000
Possible bug! f=-1739.000000, bad_round=-1738.000, slow_round=-1739.000
Possible bug! f=-1741.000000, bad_round=-1740.000, slow_round=-1741.000
Possible bug! f=-1743.000000, bad_round=-1742.000, slow_round=-1743.000
Possible bug! f=-1745.000000, bad_round=-1744.000, slow_round=-1745.000
Possible bug! f=-1747.000000, bad_round=-1746.000, slow_round=-1747.000
Possible bug! f=-1749.000000, bad_round=-1748.000, slow_round=-1749.000
Possible bug! f=-1751.000000, bad_round=-1750.000, slow_round=-1751.000
Possible bug! f=-1753.000000, bad_round=-1752.000, slow_round=-1753.000
Possible bug! f=-1755.000000, bad_round=-1754.000, slow_round=-1755.000
Possible bug! f=-1757.000000, bad_round=-1756.000, slow_round=-1757.000
Possible bug! f=-1759.000000, bad_round=-1758.000, slow_round=-1759.000
Possible bug! f=-1761.000000, bad_round=-1760.000, slow_round=-1761.000
Possible bug! f=-1763.000000, bad_round=-1762.000, slow_round=-1763.000
Possible bug! f=-1765.000000, bad_round=-1764.000, slow_round=-1765.000
Possible bug! f=-1767.000000, bad_round=-1766.000, slow_round=-1767.000
Possible bug! f=-1769.000000, bad_round=-1768.000, slow_round=-1769.000
Possible bug! f=-1771.000000, bad_round=-1770.000, slow_round=-1771.000
Possible bug! f=-1773.000000, bad_round=-1772.000, slow_round=-1773.000
Possible bug! f=-1775.000000, bad_round=-1774.000, slow_round=-1775.000
Possible bug! f=-1777.000000, bad_round=-1776.000, slow_round=-1777.000
Possible bug! f=-1779.000000, bad_round=-1778.000, slow_round=-1779.000
Possible bug! f=-1781.000000, bad_round=-1780.000, slow_round=-1781.000
Possible bug! f=-1783.000000, bad_round=-1782.000, slow_round=-1783.000
Possible bug! f=-1785.000000, bad_round=-1784.000, slow_round=-1785.000
Possible bug! f=-1787.000000, bad_round=-1786.000, slow_round=-1787.000
Possible bug! f=-1789.000000, bad_round=-1788.000, slow_round=-1789.000
Possible bug! f=-1791.000000, bad_round=-1790.000, slow_round=-1791.000
Possible bug! f=-1793.000000, bad_round=-1792.000, slow_round=-1793.000
Possible bug! f=-1795.000000, bad_round=-1794.000, slow_round=-1795.000
Possible bug! f=-1797.000000, bad_round=-1796.000, slow_round=-1797.000
Possible bug! f=-1799.000000, bad_round=-1798.000, slow_round=-1799.000
Possible bug! f=-1801.000000, bad_round=-1800.000, slow_round=-1801.000
Possible bug! f=-1803.000000, bad_round=-1802.000, slow_round=-1803.000
Possible bug! f=-1805.000000, bad_round=-1804.000, slow_round=-1805.000
Possible bug! f=-1807.000000, bad_round=-1806.000, slow_round=-1807.000
Possible bug! f=-1809.000000, bad_round=-1808.000, slow_round=-1809.000
Possible bug! f=-1811.000000, bad_round=-1810.000, slow_round=-1811.000
Possible bug! f=-1813.000000, bad_round=-1812.000, slow_round=-1813.000
Possible bug! f=-1815.000000, bad_round=-1814.000, slow_round=-1815.000
Possible bug! f=-1817.000000, bad_round=-1816.000, slow_round=-1817.000
Possible bug! f=-1819.000000, bad_round=-1818.000, slow_round=-1819.000
Possible bug! f=-1821.000000, bad_round=-1820.000, slow_round=-1821.000
Possible bug! f=-1823.000000, bad_round=-1822.000, slow_round=-1823.000
Possible bug! f=-1825.000000, bad_round=-1824.000, slow_round=-1825.000
Possible bug! f=-1827.000000, bad_round=-1826.000, slow_round=-1827.000
Possible bug! f=-1829.000000, bad_round=-1828.000, slow_round=-1829.000
Possible bug! f=-1831.000000, bad_round=-1830.000, slow_round=-1831.000
Possible bug! f=-1833.000000, bad_round=-1832.000, slow_round=-1833.000
Possible bug! f=-1835.000000, bad_round=-1834.000, slow_round=-1835.000
Possible bug! f=-1837.000000, bad_round=-1836.000, slow_round=-1837.000
Possible bug! f=-1839.000000, bad_round=-1838.000, slow_round=-1839.000
Possible bug! f=-1841.000000, bad_round=-1840.000, slow_round=-1841.000
Possible bug! f=-1843.000000, bad_round=-1842.000, slow_round=-1843.000
Possible bug! f=-1845.000000, bad_round=-1844.000, slow_round=-1845.000
Possible bug! f=-1847.000000, bad_round=-1846.000, slow_round=-1847.000
Possible bug! f=-1849.000000, bad_round=-1848.000, slow_round=-1849.000
Possible bug! f=-1851.000000, bad_round=-1850.000, slow_round=-1851.000
Possible bug! f=-1853.000000, bad_round=-1852.000, slow_round=-1853.000
Possible bug! f=-1855.000000, bad_round=-1854.000, slow_round=-1855.000
Possible bug! f=-1857.000000, bad_round=-1856.000, slow_round=-1857.000
Possible bug! f=-1859.000000, bad_round=-1858.000, slow_round=-1859.000
Possible bug! f=-1861.000000, bad_round=-1860.000, slow_round=-1861.000
Possible bug! f=-1863.000000, bad_round=-1862.000, slow_round=-1863.000
Possible bug! f=-1865.000000, bad_round=-1864.000, slow_round=-1865.000
Possible bug! f=-1867.000000, bad_round=-1866.000, slow_round=-1867.000
Possible bug! f=-1869.000000, bad_round=-1868.000, slow_round=-1869.000
Possible bug! f=-1871.000000, bad_round=-1870.000, slow_round=-1871.000
Possible bug! f=-1873.000000, bad_round=-1872.000, slow_round=-1873.000
Possible bug! f=-1875.000000, bad_round=-1874.000, slow_round=-1875.000
Possible bug! f=-1877.000000, bad_round=-1876.000, slow_round=-1877.000
Possible bug! f=-1879.000000, bad_round=-1878.000, slow_round=-1879.000
Possible bug! f=-1881.000000, bad_round=-1880.000, slow_round=-1881.000
Possible bug! f=-1883.000000, bad_round=-1882.000, slow_round=-1883.000
Possible bug! f=-1885.000000, bad_round=-1884.000, slow_round=-1885.000
Possible bug! f=-1887.000000, bad_round=-1886.000, slow_round=-1887.000
Possible bug! f=-1889.000000, bad_round=-1888.000, slow_round=-1889.000
Possible bug! f=-1891.000000, bad_round=-1890.000, slow_round=-1891.000
Possible bug! f=-1893.000000, bad_round=-1892.000, slow_round=-1893.000
Possible bug! f=-1895.000000, bad_round=-1894.000, slow_round=-1895.000
Possible bug! f=-1897.000000, bad_round=-1896.000, slow_round=-1897.000
Possible bug! f=-1899.000000, bad_round=-1898.000, slow_round=-1899.000
Possible bug! f=-1901.000000, bad_round=-1900.000, slow_round=-1901.000
Possible bug! f=-1903.000000, bad_round=-1902.000, slow_round=-1903.000
Possible bug! f=-1905.000000, bad_round=-1904.000, slow_round=-1905.000
Possible bug! f=-1907.000000, bad_round=-1906.000, slow_round=-1907.000
Possible bug! f=-1909.000000, bad_round=-1908.000, slow_round=-1909.000
Possible bug! f=-1911.000000, bad_round=-1910.000, slow_round=-1911.000
Possible bug! f=-1913.000000, bad_round=-1912.000, slow_round=-1913.000
Possible bug! f=-1915.000000, bad_round=-1914.000, slow_round=-1915.000
Possible bug! f=-1917.000000, bad_round=-1916.000, slow_round=-1917.000
Possible bug! f=-1919.000000, bad_round=-1918.000, slow_round=-1919.000
Possible bug! f=-1921.000000, bad_round=-1920.000, slow_round=-1921.000
Possible bug! f=-1923.000000, bad_round=-1922.000, slow_round=-1923.000
Possible bug! f=-1925.000000, bad_round=-1924.000, slow_round=-1925.000
Possible bug! f=-1927.000000, bad_round=-1926.000, slow_round=-1927.000
Possible bug! f=-1929.000000, bad_round=-1928.000, slow_round=-1929.000
Possible bug! f=-1931.000000, bad_round=-1930.000, slow_round=-1931.000
Possible bug! f=-1933.000000, bad_round=-1932.000, slow_round=-1933.000
Possible bug! f=-1935.000000, bad_round=-1934.000, slow_round=-1935.000
Possible bug! f=-1937.000000, bad_round=-1936.000, slow_round=-1937.000
Possible bug! f=-1939.000000, bad_round=-1938.000, slow_round=-1939.000
Possible bug! f=-1941.000000, bad_round=-1940.000, slow_round=-1941.000
Possible bug! f=-1943.000000, bad_round=-1942.000, slow_round=-1943.000
Possible bug! f=-1945.000000, bad_round=-1944.000, slow_round=-1945.000
Possible bug! f=-1947.000000, bad_round=-1946.000, slow_round=-1947.000
Possible bug! f=-1949.000000, bad_round=-1948.000, slow_round=-1949.000
Possible bug! f=-1951.000000, bad_round=-1950.000, slow_round=-1951.000
Possible bug! f=-1953.000000, bad_round=-1952.000, slow_round=-1953.000
Possible bug! f=-1955.000000, bad_round=-1954.000, slow_round=-1955.000
Possible bug! f=-1957.000000, bad_round=-1956.000, slow_round=-1957.000
Possible bug! f=-1959.000000, bad_round=-1958.000, slow_round=-1959.000
Possible bug! f=-1961.000000, bad_round=-1960.000, slow_round=-1961.000
Possible bug! f=-1963.000000, bad_round=-1962.000, slow_round=-1963.000
Possible bug! f=-1965.000000, bad_round=-1964.000, slow_round=-1965.000
Possible bug! f=-1967.000000, bad_round=-1966.000, slow_round=-1967.000
Possible bug! f=-1969.000000, bad_round=-1968.000, slow_round=-1969.000
Possible bug! f=-1971.000000, bad_round=-1970.000, slow_round=-1971.000
Possible bug! f=-1973.000000, bad_round=-1972.000, slow_round=-1973.000
Possible bug! f=-1975.000000, bad_round=-1974.000, slow_round=-1975.000
Possible bug! f=-1977.000000, bad_round=-1976.000, slow_round=-1977.000
Possible bug! f=-1979.000000, bad_round=-1978.000, slow_round=-1979.000
Possible bug! f=-1981.000000, bad_round=-1980.000, slow_round=-1981.000
Possible bug! f=-1983.000000, bad_round=-1982.000, slow_round=-1983.000
Possible bug! f=-1985.000000, bad_round=-1984.000, slow_round=-1985.000
Possible bug! f=-1987.000000, bad_round=-1986.000, slow_round=-1987.000
Possible bug! f=-1989.000000, bad_round=-1988.000, slow_round=-1989.000
Possible bug! f=-1991.000000, bad_round=-1990.000, slow_round=-1991.000
Possible bug! f=-1993.000000, bad_round=-1992.000, slow_round=-1993.000
Possible bug! f=-1995.000000, bad_round=-1994.000, slow_round=-1995.000
Possible bug! f=-1997.000000, bad_round=-1996.000, slow_round=-1997.000
Possible bug! f=-1999.000000, bad_round=-1998.000, slow_round=-1999.000
Possible bug! f=-2001.000000, bad_round=-2000.000, slow_round=-2001.000
Possible bug! f=-2003.000000, bad_round=-2002.000, slow_round=-2003.000
Possible bug! f=-2005.000000, bad_round=-2004.000, slow_round=-2005.000
Possible bug! f=-2007.000000, bad_round=-2006.000, slow_round=-2007.000
Possible bug! f=-2009.000000, bad_round=-2008.000, slow_round=-2009.000
Possible bug! f=-2011.000000, bad_round=-2010.000, slow_round=-2011.000
Possible bug! f=-2013.000000, bad_round=-2012.000, slow_round=-2013.000
Possible bug! f=-2015.000000, bad_round=-2014.000, slow_round=-2015.000
Possible bug! f=-2017.000000, bad_round=-2016.000, slow_round=-2017.000
Possible bug! f=-2019.000000, bad_round=-2018.000, slow_round=-2019.000
Possible bug! f=-2021.000000, bad_round=-2020.000, slow_round=-2021.000
Possible bug! f=-2023.000000, bad_round=-2022.000, slow_round=-2023.000
Possible bug! f=-2025.000000, bad_round=-2024.000, slow_round=-2025.000
Possible bug! f=-2027.000000, bad_round=-2026.000, slow_round=-2027.000
Possible bug! f=-2029.000000, bad_round=-2028.000, slow_round=-2029.000
Possible bug! f=-2031.000000, bad_round=-2030.000, slow_round=-2031.000
Possible bug! f=-2033.000000, bad_round=-2032.000, slow_round=-2033.000
Possible bug! f=-2035.000000, bad_round=-2034.000, slow_round=-2035.000
Possible bug! f=-2037.000000, bad_round=-2036.000, slow_round=-2037.000
Possible bug! f=-2039.000000, bad_round=-2038.000, slow_round=-2039.000
Possible bug! f=-2041.000000, bad_round=-2040.000, slow_round=-2041.000
Possible bug! f=-2043.000000, bad_round=-2042.000, slow_round=-2043.000
Possible bug! f=-2045.000000, bad_round=-2044.000, slow_round=-2045.000
Possible bug! f=-2047.000000, bad_round=-2046.000, slow_round=-2047.000
Done
